Source,Source Name,Target,Target Name,Weight,Type
10000333,Anthony Ashley,10010734,Henry Savile,19,Undirected
10000333,Anthony Ashley,10010937,William Shakespeare,34,Undirected
10000333,Anthony Ashley,10010995,Thomas Shelton,19,Undirected
10000333,Anthony Ashley,10010996,Thomas Shelton,34,Undirected
10000333,Anthony Ashley,10011241,Thomas Smith,11,Undirected
10000333,Anthony Ashley,10011372,Edmund Spenser,31,Undirected
10000333,Anthony Ashley,10011670,Charles Stuart,43,Undirected
10000333,Anthony Ashley,10011844,William Temple,21,Undirected
10000333,Anthony Ashley,10012259,John Vaughan,20,Undirected
10000333,Anthony Ashley,10012260,John Vaughan,31,Undirected
10000333,Anthony Ashley,10012298,Richard Vennar,31,Undirected
10000333,Anthony Ashley,10012328,Elizabeth Vernon,27,Undirected
10000333,Anthony Ashley,10012357,George Villiers,59,Undirected
10000333,Anthony Ashley,10012358,George Villiers,32,Undirected
10000333,Anthony Ashley,10013132,Henry Wotton,25,Undirected
10000333,Anthony Ashley,10013155,Robert Wright,12,Undirected
10000333,Anthony Ashley,10013157,Robert Wright,13,Undirected
10000333,Anthony Ashley,10013167,Thomas Wriothesley,46,Undirected
10000334,Francis Ashley,10000335,Robert Ashley,45,Undirected
10000334,Francis Ashley,10000426,William Austin,21,Undirected
10000334,Francis Ashley,10001460,John Bradshaw,18,Undirected
10000334,Francis Ashley,10001956,George Calvert,12,Undirected
10000334,Francis Ashley,10002244,Frances Cecil,51,Undirected
10000334,Francis Ashley,10002790,Anthony Ashley Cooper,50,Undirected
10000334,Francis Ashley,10002969,Ralph Crane,57,Undirected
10000334,Francis Ashley,10003500,Kenelm Digby,11,Undirected
10000334,Francis Ashley,10004178,John Felton,20,Undirected
10000334,Francis Ashley,10006076,Denzil Holles,22,Undirected
10000334,Francis Ashley,10007871,Henry Mainwaring,20,Undirected
10000334,Francis Ashley,10010108,Thomas Randolph,11,Undirected
10000334,Francis Ashley,10012791,John White,13,Undirected
10000334,Francis Ashley,10012792,John White,23,Undirected
10000334,Francis Ashley,10012794,John White,16,Undirected
10000335,Robert Ashley,10000796,Nicolas Baudouin,26,Undirected
10000335,Robert Ashley,10003913,Thomas Egerton,43,Undirected
10000335,Robert Ashley,10005664,Christopher Hatton,19,Undirected
10000335,Robert Ashley,10005946,Adam Hill,49,Undirected
10000335,Robert Ashley,10009673,George Phillips,22,Undirected
10000335,Robert Ashley,10009674,George Phillips,26,Undirected
10000335,Robert Ashley,10010695,Adrian Saravia,20,Undirected
10000335,Robert Ashley,10011054,Robert Shirley,25,Undirected
10000335,Robert Ashley,10011055,Robert Shirley,23,Undirected
10000335,Robert Ashley,10012213,Henry Unton,41,Undirected
10000336,Elias Ashmole,10000407,John Aubrey,36,Undirected
10000336,Elias Ashmole,10000468,William Backhouse,89,Undirected
10000336,Elias Ashmole,10000663,Thomas Barlow,43,Undirected
10000336,Elias Ashmole,10000664,Thomas Barlow,20,Undirected
10000336,Elias Ashmole,10000784,John Bathurst,20,Undirected
10000336,Elias Ashmole,10000785,Ralph Bathurst,19,Undirected
10000336,Elias Ashmole,10000802,Richard Baxter,53,Undirected
10000336,Elias Ashmole,10001138,Daniel Blagrave,50,Undirected
10000336,Elias Ashmole,10001140,Joseph Blagrave,51,Undirected
10000336,Elias Ashmole,10001203,Humphrey Blunden,33,Undirected
10000336,Elias Ashmole,10001214,Samuel Bochart,35,Undirected
10000336,Elias Ashmole,10001229,James Boevey,47,Undirected
10000336,Elias Ashmole,10001248,Edward Bolnest,17,Undirected
10000336,Elias Ashmole,10001282,John Booker,45,Undirected
10000336,Elias Ashmole,10001550,Noah Bridges,24,Undirected
10000336,Elias Ashmole,10001667,Thomas Browne,13,Undirected
10000336,Elias Ashmole,10001910,Edward Bysshe,39,Undirected
10000336,Elias Ashmole,10002114,John Carpenter,60,Undirected
10000336,Elias Ashmole,10002402,Robert Child,73,Undirected
10000336,Elias Ashmole,10002468,Thomas Clarges,48,Undirected
10000336,Elias Ashmole,10002544,John Cleveland,20,Undirected
10000336,Elias Ashmole,10002664,Henry Coley,91,Undirected
10000336,Elias Ashmole,10002695,John Collop,23,Undirected
10000336,Elias Ashmole,10002798,William Cooper,37,Undirected
10000336,Elias Ashmole,10002894,Robert Cotton,50,Undirected
10000336,Elias Ashmole,10003055,Elizabeth Cromwell,45,Undirected
10000336,Elias Ashmole,10003158,William Currer,52,Undirected
10000336,Elias Ashmole,10003255,Thomas Dangerfield,22,Undirected
10000336,Elias Ashmole,10003363,John de Critz,28,Undirected
10000336,Elias Ashmole,10003383,Arthur Dee,39,Undirected
10000336,Elias Ashmole,10003711,John Dryden,48,Undirected
10000336,Elias Ashmole,10003753,John Dugdale,52,Undirected
10000336,Elias Ashmole,10003849,Michael East,55,Undirected
10000336,Elias Ashmole,10003979,George Ent,53,Undirected
10000336,Elias Ashmole,10004030,George Evans,47,Undirected
10000336,Elias Ashmole,10004045,John Evelyn,13,Undirected
10000336,Elias Ashmole,10004046,John Evelyn,21,Undirected
10000336,Elias Ashmole,10004047,John Evelyn,15,Undirected
10000336,Elias Ashmole,10004051,John Everard,35,Undirected
10000336,Elias Ashmole,10004105,William Faithorne,12,Undirected
10000336,Elias Ashmole,10004163,Basil Feilding,26,Undirected
10000336,Elias Ashmole,10004168,John Fell,15,Undirected
10000336,Elias Ashmole,10004294,Nicholas Fiske,72,Undirected
10000336,Elias Ashmole,10004340,Charles FitzRoy,48,Undirected
10000336,Elias Ashmole,10004450,Simon Ford,31,Undirected
10000336,Elias Ashmole,10004477,William Forster,46,Undirected
10000336,Elias Ashmole,10004620,William Fulman,26,Undirected
10000336,Elias Ashmole,10004636,John Gadbury,28,Undirected
10000336,Elias Ashmole,10004890,John Glynne,36,Undirected
10000336,Elias Ashmole,10004892,John Goad,50,Undirected
10000336,Elias Ashmole,10005097,Richard Graham,12,Undirected
10000336,Elias Ashmole,10005149,Thomas Greaves,25,Undirected
10000336,Elias Ashmole,10005409,Edmond Halley,38,Undirected
10000336,Elias Ashmole,10005416,Immanuel Halton,18,Undirected
10000336,Elias Ashmole,10005417,Timothy Halton,12,Undirected
10000336,Elias Ashmole,10005422,Baldwin Hamey,26,Undirected
10000336,Elias Ashmole,10005500,Edward Hannes,60,Undirected
10000336,Elias Ashmole,10005589,Edmund Harrison,48,Undirected
10000336,Elias Ashmole,10005616,Samuel Hartlib,20,Undirected
10000336,Elias Ashmole,10005756,Thomas Hearne,56,Undirected
10000336,Elias Ashmole,10005808,Nathaniel Henshaw,11,Undirected
10000336,Elias Ashmole,10005809,Thomas Henshaw,47,Undirected
10000336,Elias Ashmole,10005884,William Heveningham,21,Undirected
10000336,Elias Ashmole,10005888,John Hewitt,31,Undirected
10000336,Elias Ashmole,10005892,Christopher Heydon,23,Undirected
10000336,Elias Ashmole,10005894,John Heydon,55,Undirected
10000336,Elias Ashmole,10005895,John Heydon,45,Undirected
10000336,Elias Ashmole,10005957,Oliver Hill,17,Undirected
10000336,Elias Ashmole,10006024,Nathaniel Hodges,43,Undirected
10000336,Elias Ashmole,10006075,Wenceslaus Hollar,36,Undirected
10000336,Elias Ashmole,10006134,Michael Honywood,22,Undirected
10000336,Elias Ashmole,10006255,Henry Howard,23,Undirected
10000336,Elias Ashmole,10006256,Henry Howard,19,Undirected
10000336,Elias Ashmole,10006257,Henry Howard,12,Undirected
10000336,Elias Ashmole,10006623,Basset Jhones,62,Undirected
10000336,Elias Ashmole,10006703,Richard Jones,25,Undirected
10000336,Elias Ashmole,10006968,Richard Kirby,47,Undirected
10000336,Elias Ashmole,10007073,John Lacy,48,Undirected
10000336,Elias Ashmole,10007085,Edward Lake,21,Undirected
10000336,Elias Ashmole,10007100,John Lambert,53,Undirected
10000336,Elias Ashmole,10007117,George Lane,18,Undirected
10000336,Elias Ashmole,10007146,Emilia Lanier,52,Undirected
10000336,Elias Ashmole,10007233,William Le Neve,73,Undirected
10000336,Elias Ashmole,10007268,Thomas Lee,14,Undirected
10000336,Elias Ashmole,10007409,George Leyburn,50,Undirected
10000336,Elias Ashmole,10007430,William Lilly,100,Undirected
10000336,Elias Ashmole,10007569,David Loggan,43,Undirected
10000336,Elias Ashmole,10007685,Thomas Lushington,18,Undirected
10000336,Elias Ashmole,10007690,Narcissus Luttrell,56,Undirected
10000336,Elias Ashmole,10007876,Thomas Mainwaring,11,Undirected
10000336,Elias Ashmole,10008007,John Marsham,45,Undirected
10000336,Elias Ashmole,10008219,Christopher Merret,26,Undirected
10000336,Elias Ashmole,10008356,Thomas Molyneux,31,Undirected
10000336,Elias Ashmole,10008390,Edward Montagu,35,Undirected
10000336,Elias Ashmole,10008437,Jonas Moore,11,Undirected
10000336,Elias Ashmole,10008467,Henry More,12,Undirected
10000336,Elias Ashmole,10008468,Henry More,11,Undirected
10000336,Elias Ashmole,10008587,Joseph Moxon,55,Undirected
10000336,Elias Ashmole,10008699,Richard Napier,26,Undirected
10000336,Elias Ashmole,10008787,Richard Newdigate,28,Undirected
10000336,Elias Ashmole,10008788,Richard Newdigate,18,Undirected
10000336,Elias Ashmole,10008927,Samuel Norton,77,Undirected
10000336,Elias Ashmole,10009083,John Ogilby,57,Undirected
10000336,Elias Ashmole,10009244,Nathan Paget,47,Undirected
10000336,Elias Ashmole,10009342,John Parkinson,11,Undirected
10000336,Elias Ashmole,10009667,William Philips,13,Undirected
10000336,Elias Ashmole,10009767,Robert Plot,56,Undirected
10000336,Elias Ashmole,10009824,Elizabeth Poole,15,Undirected
10000336,Elias Ashmole,10009838,Mary Pordage,43,Undirected
10000336,Elias Ashmole,10009978,Francis Prujean,23,Undirected
10000336,Elias Ashmole,10010179,John Reeve,28,Undirected
10000336,Elias Ashmole,10010180,Richard Reeve,28,Undirected
10000336,Elias Ashmole,10010181,Richard Reeve,22,Undirected
10000336,Elias Ashmole,10010309,John Riley,43,Undirected
10000336,Elias Ashmole,10010358,John Robinson,17,Undirected
10000336,Elias Ashmole,10010466,Thomas Ross,39,Undirected
10000336,Elias Ashmole,10010594,Bruno Ryves,45,Undirected
10000336,Elias Ashmole,10010595,Thomas Ryves,53,Undirected
10000336,Elias Ashmole,10010670,William Sancroft,48,Undirected
10000336,Elias Ashmole,10010678,Francis Sandford,48,Undirected
10000336,Elias Ashmole,10010710,Richard Saunders,68,Undirected
10000336,Elias Ashmole,10010758,Charles Scarburgh,31,Undirected
10000336,Elias Ashmole,10010872,John Selden,45,Undirected
10000336,Elias Ashmole,10010932,Thomas Shadwell,49,Undirected
10000336,Elias Ashmole,10011180,George Smalridge,47,Undirected
10000336,Elias Ashmole,10011269,Thomas Smyth,41,Undirected
10000336,Elias Ashmole,10011285,Gilbert Soest,51,Undirected
10000336,Elias Ashmole,10011342,John Sparrow,14,Undirected
10000336,Elias Ashmole,10011491,George Starkey,27,Undirected
10000336,Elias Ashmole,10011644,Thomas Streete,70,Undirected
10000336,Elias Ashmole,10011671,Charles Stuart,91,Undirected
10000336,Elias Ashmole,10011683,James Stuart,72,Undirected
10000336,Elias Ashmole,10011758,Richard Symonds,21,Undirected
10000336,Elias Ashmole,10011913,Robert Thoroton,16,Undirected
10000336,Elias Ashmole,10012033,Richard Towneley,12,Undirected
10000336,Elias Ashmole,10012052,John Tradescant,63,Undirected
10000336,Elias Ashmole,10012155,Robert Turner,39,Undirected
10000336,Elias Ashmole,10012168,Thomas Tuttell,28,Undirected
10000336,Elias Ashmole,10012258,Henry Vaughan,23,Undirected
10000336,Elias Ashmole,10012268,Thomas Vaughan,81,Undirected
10000336,Elias Ashmole,10012339,George Vertue,18,Undirected
10000336,Elias Ashmole,10012359,John Villiers,28,Undirected
10000336,Elias Ashmole,10012432,Edward Walker,69,Undirected
10000336,Elias Ashmole,10012736,John Whalley,14,Undirected
10000336,Elias Ashmole,10012739,George Wharton,94,Undirected
10000336,Elias Ashmole,10012740,George Wharton,12,Undirected
10000336,Elias Ashmole,10012748,Thomas Wharton,64,Undirected
10000336,Elias Ashmole,10012874,William Wilde,20,Undirected
10000336,Elias Ashmole,10012933,Joseph Williamson,30,Undirected
10000336,Elias Ashmole,10012990,Vincent Wing,68,Undirected
10000336,Elias Ashmole,10013084,Anthony Wood,54,Undirected
10000336,Elias Ashmole,10013101,Abraham Woodhead,45,Undirected
10000336,Elias Ashmole,10013117,John Worlidge,43,Undirected
10000336,Elias Ashmole,10013308,William ,33,Undirected
10000337,John Ashmore,10001956,George Calvert,45,Undirected
10000337,John Ashmore,10005693,Thomas Hawkins,45,Undirected
10000337,John Ashmore,10006720,Benjamin Jonson,40,Undirected
10000337,John Ashmore,10007274,John Leech,17,Undirected
10000337,John Ashmore,10007275,John Leech,28,Undirected
10000337,John Ashmore,10008090,Toby Matthew,45,Undirected
10000337,John Ashmore,10009206,John Owen,18,Undirected
10000337,John Ashmore,10011681,James Stuart,33,Undirected
10000338,Charles Ashton,10000763,Joshua Basset,33,Undirected
10000338,Charles Ashton,10000765,William Basset,41,Undirected
10000338,Charles Ashton,10009425,Simon Patrick,31,Undirected
10000338,Charles Ashton,10010165,William Reading,44,Undirected
10000338,Charles Ashton,10010752,William Saywell,35,Undirected
10000338,Charles Ashton,10011683,James Stuart,22,Undirected
10000338,Charles Ashton,10011868,Styan Thirlby,56,Undirected
10000339,Edward Ashton,10003058,Oliver Cromwell,52,Undirected
10000339,Edward Ashton,10012544,Thomas Warmestry,52,Undirected
10000340,Hugh Ashton,10000844,Margaret Beaufort,51,Undirected
10000340,Hugh Ashton,10007291,Thomas Legh,51,Undirected
10000341,John Ashton,10001828,Hezekiah Burton,28,Undirected
10000341,John Ashton,10002152,William Cartwright,33,Undirected
10000341,John Ashton,10004280,Thomas Firmin,35,Undirected
10000341,John Ashton,10004348,John Fitzwilliam,86,Undirected
10000341,John Ashton,10005097,Richard Graham,18,Undirected
10000341,John Ashton,10005126,Samuel Grascome,21,Undirected
10000341,John Ashton,10005906,Oliver Heywood,49,Undirected
10000341,John Ashton,10006033,Humphrey Hody,13,Undirected
10000341,John Ashton,10006573,Thomas Jekyll,38,Undirected
10000341,John Ashton,10008414,James Montgomery,66,Undirected
10000341,John Ashton,10008967,Stephen Nye,27,Undirected
10000341,John Ashton,10009531,William Penn,73,Undirected
10000341,John Ashton,10010143,Richard Rawlinson,56,Undirected
10000341,John Ashton,10011035,William Sherlock,63,Undirected
10000341,John Ashton,10011241,Thomas Smith,19,Undirected
10000341,John Ashton,10011246,Thomas Smith,19,Undirected
10000341,John Ashton,10011683,James Stuart,68,Undirected
10000341,John Ashton,10011690,Mary Stuart,57,Undirected
10000341,John Ashton,10012145,Francis Turner,27,Undirected
10000341,John Ashton,10012297,Richard Venn,69,Undirected
10000341,John Ashton,10012696,John Werden,51,Undirected
10000341,John Ashton,10012697,Robert Werden,35,Undirected
10000341,John Ashton,10013308,William ,26,Undirected
10000343,Thomas Ashton,10000978,Thomas Bentham,57,Undirected
10000343,Thomas Ashton,10001349,John Bourchier,43,Undirected
10000343,Thomas Ashton,10001666,Thomas Browne,41,Undirected
10000343,Thomas Ashton,10002251,William Cecil,16,Undirected
10000343,Thomas Ashton,10002796,Thomas Cooper,16,Undirected
10000343,Thomas Ashton,10003469,Robert Devereux,38,Undirected
10000343,Thomas Ashton,10003472,Walter Devereux,64,Undirected
10000343,Thomas Ashton,10003649,Andrew Downes,54,Undirected
10000343,Thomas Ashton,10003735,Ambrose Dudley,17,Undirected
10000343,Thomas Ashton,10003741,Guildford Dudley,32,Undirected
10000343,Thomas Ashton,10003747,Robert Dudley,27,Undirected
10000343,Thomas Ashton,10005201,Fulke Greville,64,Undirected
10000343,Thomas Ashton,10005217,Jane Grey,38,Undirected
10000343,Thomas Ashton,10005350,James Haddon,30,Undirected
10000343,Thomas Ashton,10005648,Henry Hastings,14,Undirected
10000343,Thomas Ashton,10005649,Henry Hastings,14,Undirected
10000343,Thomas Ashton,10005836,Mary Herbert,34,Undirected
10000343,Thomas Ashton,10007368,Thomas Lever,26,Undirected
10000343,Thomas Ashton,10008764,Richard Neville,19,Undirected
10000343,Thomas Ashton,10009057,Turlough Luineach O'Neill,39,Undirected
10000343,Thomas Ashton,10010063,Thomas Radcliffe,40,Undirected
10000343,Thomas Ashton,10010554,John Russell,19,Undirected
10000343,Thomas Ashton,10011091,Philip Sidney,51,Undirected
10000343,Thomas Ashton,10011093,Robert Sidney,17,Undirected
10000343,Thomas Ashton,10011456,Edward Stanhope,44,Undirected
10000343,Thomas Ashton,10011708,Jane Suarez de Figueroa,33,Undirected
10000343,Thomas Ashton,10012117,Elizabeth Tudor,17,Undirected
10000343,Thomas Ashton,10012796,Nicholas White,22,Undirected
10000343,Thomas Ashton,10013132,Henry Wotton,22,Undirected
10000343,Thomas Ashton,10013155,Robert Wright,53,Undirected
10000344,Henry Ashurst,10000800,Margaret Baxter,18,Undirected
10000344,Henry Ashurst,10000802,Richard Baxter,78,Undirected
10000344,Henry Ashurst,10000947,Bridget Bendish,24,Undirected
10000344,Henry Ashurst,10001016,James Berry,11,Undirected
10000344,Henry Ashurst,10001045,Thomas Beverley,20,Undirected
10000344,Henry Ashurst,10001419,Robert Boyle,20,Undirected
10000344,Henry Ashurst,10001806,Gilbert Burnet,18,Undirected
10000344,Henry Ashurst,10002172,Joseph Caryl,12,Undirected
10000344,Henry Ashurst,10002467,Ralph Clare,22,Undirected
10000344,Henry Ashurst,10002846,Henry Cornish,24,Undirected
10000344,Henry Ashurst,10002910,Henry Coventry,11,Undirected
10000344,Henry Ashurst,10003530,John Disbrowe,12,Undirected
10000344,Henry Ashurst,10004420,Philip Foley,11,Undirected
10000344,Henry Ashurst,10004756,Edward Gee,11,Undirected
10000344,Henry Ashurst,10005054,Thomas Gouge,22,Undirected
10000344,Henry Ashurst,10005385,Elizabeth Hall,16,Undirected
10000344,Henry Ashurst,10005477,Samuel Hammond,16,Undirected
10000344,Henry Ashurst,10005485,Richard Hampden,16,Undirected
10000344,Henry Ashurst,10005617,John Hartopp,12,Undirected
10000344,Henry Ashurst,10005802,Matthew Henry,25,Undirected
10000344,Henry Ashurst,10005906,Oliver Heywood,25,Undirected
10000344,Henry Ashurst,10006565,George Jeffreys,13,Undirected
10000344,Henry Ashurst,10006584,Leoline Jenkins,47,Undirected
10000344,Henry Ashurst,10007123,Thomas Lane,15,Undirected
10000344,Henry Ashurst,10007124,Thomas Lane,23,Undirected
10000344,Henry Ashurst,10007266,Samuel Lee,15,Undirected
10000344,Henry Ashurst,10008512,William Morice,15,Undirected
10000344,Henry Ashurst,10008777,Henry Newcome,50,Undirected
